customer_id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment_key,segment,kmeans_cluster,dbscan_cluster,kmeans_optimal
692610,China,253,1,281.88,1,1,1,111,1,11,hibernating,1,0,0
692988,China,113,2,3297.66,3,2,3,323,2,32,about to sleep,0,0,0
693330,China,15,12,17736.06,5,5,5,555,5,55,champions,0,0,0
693822,China,57,2,4431.72,3,2,3,323,2,32,about to sleep,0,0,0
693846,China,43,6,11492.64,4,4,4,444,4,44,loyal customers,0,0,0
693996,Myanmar,253,1,389.28,1,1,1,111,1,11,hibernating,1,0,0
694128,China,99,3,6005.94,3,3,4,334,3,33,need attention,0,0,0
694224,China,239,1,3037.56,2,1,3,213,2,22,hibernating,1,0,0
694680,China,71,2,1230.06,3,2,2,322,2,32,about to sleep,0,0,0
694872,China,29,4,8506.26,4,3,4,434,3,43,potential loyalists,0,0,0
694938,China,323,1,387.18,1,1,1,111,1,11,hibernating,1,0,0
695886,China,15,2,14360.40,5,2,5,525,3,53,potential loyalists,0,0,0
695994,Myanmar,71,1,1025.76,3,1,2,312,1,31,about to sleep,0,0,0
696180,China,211,2,1300.38,2,2,2,222,2,22,hibernating,1,0,0
696978,Myanmar,8,3,3853.08,5,3,3,533,3,53,potential loyalists,0,0,0
697020,China,43,3,7022.76,4,3,4,434,3,43,potential loyalists,0,0,0
697224,China,50,1,1476.36,4,1,2,412,1,41,promising,0,0,0
698184,Myanmar,260,1,1025.76,1,1,2,112,1,11,hibernating,1,0,0
698772,China,36,10,3711.78,4,5,3,453,4,44,loyal customers,0,0,0
699132,Myanmar,50,1,416.94,4,1,1,411,1,41,promising,0,0,0
699288,China,351,1,271.32,1,1,1,111,1,11,hibernating,1,0,0
699744,China,22,2,1495.62,4,2,2,422,2,42,potential loyalists,0,0,0
700188,China,1,1,1028.82,5,1,2,512,1,51,new customers,0,0,0
700284,China,85,1,2915.94,3,1,3,313,2,32,about to sleep,0,0,0
700986,China,8,6,5692.62,5,4,4,544,4,54,loyal customers,0,0,0
701502,China,113,1,164.58,3,1,1,311,1,31,about to sleep,0,0,0
701676,China,155,1,1210.02,2,1,2,212,1,21,hibernating,1,0,0
702036,South Korea,197,5,3495.06,2,4,3,243,3,23,at risk,1,0,0
702174,South Korea,295,10,5907.66,1,5,4,154,4,14,at risk,1,-1,0
702210,South Korea,1,30,136527.18,5,5,5,555,5,55,champions,0,0,0
702216,South Korea,358,1,3026.04,1,1,3,113,2,12,hibernating,1,0,0
702234,South Korea,1,28,67052.70,5,5,5,555,5,55,champions,0,0,0
702330,South Korea,22,11,17467.56,4,5,5,455,5,45,loyal customers,0,0,0
702630,South Korea,15,19,42399.42,5,5,5,555,5,55,champions,0,0,0
702684,South Korea,1,59,170276.64,5,5,5,555,5,55,champions,0,-1,0
702738,South Korea,8,9,26058.42,5,4,5,545,4,54,loyal customers,0,0,0
702804,South Korea,1,16,43177.62,5,5,5,555,5,55,champions,0,0,0
702822,South Korea,8,15,100452.18,5,5,5,555,5,55,champions,0,0,0
702918,South Korea,8,6,6674.34,5,4,4,544,4,54,loyal customers,0,0,0
702936,South Korea,71,13,51893.70,3,5,5,355,5,35,loyal customers,0,-1,0
703044,South Korea,8,26,38442.84,5,5,5,555,5,55,champions,0,0,0
703506,South Korea,239,1,612.66,2,1,1,211,1,21,hibernating,1,0,0
703644,South Korea,225,5,13605.54,2,4,4,244,4,24,at risk,1,0,0
704370,South Korea,50,17,41694.42,4,5,5,455,5,45,loyal customers,0,0,0
704394,South Korea,85,4,4144.62,3,3,3,333,3,33,need attention,0,0,0
704574,South Korea,309,1,7294.68,1,1,4,114,2,12,hibernating,1,0,0
704628,South Korea,36,11,54275.64,4,5,5,455,5,45,loyal customers,0,0,0
704724,South Korea,22,8,11290.02,4,4,4,444,4,44,loyal customers,0,0,0
704754,South Korea,302,3,4898.16,1,3,4,134,3,13,at risk,1,0,0
704886,South Korea,295,1,1206.78,1,1,2,112,1,11,hibernating,1,0,0
705078,South Korea,155,3,2949.48,2,3,3,233,3,23,at risk,1,0,0
705108,South Korea,274,1,178.50,1,1,1,111,1,11,hibernating,1,0,0
705360,South Korea,1,89,284245.98,5,5,5,555,5,55,champions,0,-1,0
705450,South Korea,148,3,5570.76,2,3,4,234,3,23,at risk,1,0,0
705456,South Korea,8,3,2018.34,5,3,2,532,2,52,potential loyalists,0,0,0
705462,South Korea,1,51,31905.78,5,5,5,555,5,55,champions,0,0,0
705468,South Korea,22,8,22446.72,4,4,5,445,4,44,loyal customers,0,0,0
705708,South Korea,106,16,40045.26,3,5,5,355,5,35,loyal customers,0,-1,0
706056,South Korea,64,11,39068.52,3,5,5,355,5,35,loyal customers,0,0,0
706068,South Korea,365,1,3114.60,1,1,3,113,2,12,hibernating,1,0,0
706404,South Korea,1,44,39872.16,5,5,5,555,5,55,champions,0,0,0
706776,South Korea,85,1,356.76,3,1,1,311,1,31,about to sleep,0,0,0
706854,South Korea,22,5,1896.42,4,4,2,442,3,43,potential loyalists,0,0,0
707178,South Korea,1,3,8720.16,5,3,4,534,3,53,potential loyalists,0,0,0
707292,South Korea,15,11,27560.40,5,5,5,555,5,55,champions,0,0,0
707784,South Korea,204,1,8763.12,2,1,4,214,2,22,hibernating,1,0,0
708042,South Korea,260,1,3228.84,1,1,3,113,2,12,hibernating,1,0,0
708456,South Korea,64,1,3733.92,3,1,3,313,2,32,about to sleep,0,0,0
708534,South Korea,1,27,25314.00,5,5,5,555,5,55,champions,0,0,0
708654,South Korea,253,2,18111.54,1,2,5,125,3,13,at risk,1,0,0
708780,South Korea,1,241,591477.00,5,5,5,555,5,55,champions,0,-1,0
708894,South Korea,288,1,2042.58,1,1,2,112,1,11,hibernating,1,0,0
708996,South Korea,71,1,2996.82,3,1,3,313,2,32,about to sleep,0,0,0
709080,South Korea,50,3,1401.66,4,3,2,432,2,42,potential loyalists,0,0,0
709104,South Korea,288,1,3597.48,1,1,3,113,2,12,hibernating,1,0,0
709122,South Korea,358,1,407.58,1,1,1,111,1,11,hibernating,1,0,0
709266,South Korea,71,3,4738.74,3,3,3,333,3,33,need attention,0,0,0
709416,South Korea,8,25,59394.42,5,5,5,555,5,55,champions,0,0,0
709824,South Korea,43,15,6270.72,4,5,4,454,4,44,loyal customers,0,0,0
709866,South Korea,218,1,364.56,2,1,1,211,1,21,hibernating,1,0,0
710478,South Korea,176,4,15203.52,2,3,5,235,4,24,at risk,1,0,0
711234,South Korea,295,1,71.88,1,1,1,111,1,11,hibernating,1,0,0
711270,South Korea,22,3,4244.82,4,3,3,433,3,43,potential loyalists,0,0,0
711450,South Korea,120,6,9194.28,3,4,4,344,4,34,loyal customers,0,0,0
711894,South Korea,1,33,85054.26,5,5,5,555,5,55,champions,0,0,0
711984,South Korea,36,13,65351.28,4,5,5,455,5,45,loyal customers,0,0,0
712098,South Korea,15,18,34889.04,5,5,5,555,5,55,champions,0,0,0
712200,South Korea,43,4,12116.70,4,3,4,434,3,43,potential loyalists,0,0,0
712296,South Korea,169,10,23092.02,2,5,5,255,5,25,at risk,1,-1,0
712338,South Korea,50,3,6070.08,4,3,4,434,3,43,potential loyalists,0,0,0
712482,South Korea,15,32,11613.90,5,5,4,554,4,54,loyal customers,0,0,0
712536,South Korea,127,6,13919.88,2,4,4,244,4,24,at risk,0,0,0
712644,South Korea,183,3,515.16,2,3,1,231,2,22,hibernating,1,0,0
712932,South Korea,1,31,47161.98,5,5,5,555,5,55,champions,0,0,0
713514,South Korea,239,6,9862.80,2,4,4,244,4,24,at risk,1,0,0
713544,South Korea,204,1,613.44,2,1,1,211,1,21,hibernating,1,0,0
713700,South Korea,127,2,2251.86,2,2,3,223,2,22,hibernating,0,0,0
713718,South Korea,8,12,55333.68,5,5,5,555,5,55,champions,0,0,0
713754,South Korea,29,10,24869.76,4,5,5,455,5,45,loyal customers,0,0,0
714054,South Korea,29,1,217.14,4,1,1,411,1,41,promising,0,0,0
714084,South Korea,99,1,1218.48,3,1,2,312,1,31,about to sleep,0,0,0
714474,South Korea,29,3,4349.28,4,3,3,433,3,43,potential loyalists,0,0,0
714660,South Korea,43,7,20728.32,4,4,5,445,4,44,loyal customers,0,0,0
714942,South Korea,1,9,32941.98,5,4,5,545,4,54,loyal customers,0,0,0
715032,South Korea,323,1,6078.90,1,1,4,114,2,12,hibernating,1,0,0
715152,South Korea,1,4,8402.70,5,3,4,534,3,53,potential loyalists,0,0,0
715722,South Korea,22,7,12317.88,4,4,4,444,4,44,loyal customers,0,0,0
716196,South Korea,99,2,2487.36,3,2,3,323,2,32,about to sleep,0,0,0
716574,South Korea,218,1,613.44,2,1,1,211,1,21,hibernating,1,0,0
716706,South Korea,134,1,2996.82,2,1,3,213,2,22,hibernating,0,0,0
717612,South Korea,85,12,22001.82,3,5,5,355,5,35,loyal customers,0,0,0
717702,South Korea,274,3,5585.88,1,3,4,134,3,13,at risk,1,0,0
717888,South Korea,239,3,521.10,2,3,1,231,2,22,hibernating,1,0,0
717924,South Korea,71,3,54084.36,3,3,5,335,4,34,loyal customers,0,0,0
717930,South Korea,169,4,10863.72,2,3,4,234,3,23,at risk,1,0,0
718086,South Korea,1,33,108011.40,5,5,5,555,5,55,champions,0,0,0
718152,South Korea,1,180,177961.80,5,5,5,555,5,55,champions,0,-1,0
718446,South Korea,71,5,7729.14,3,4,4,344,4,34,loyal customers,0,0,0
718500,South Korea,50,4,10580.70,4,3,4,434,3,43,potential loyalists,0,0,0
718686,South Korea,92,5,11696.22,3,4,4,344,4,34,loyal customers,0,0,0
718962,South Korea,148,9,24402.72,2,4,5,245,4,24,at risk,0,0,0
719022,South Korea,1,47,25196.10,5,5,5,555,5,55,champions,0,0,0
719166,South Korea,92,3,2648.34,3,3,3,333,3,33,need attention,0,0,0
719724,South Korea,281,2,3428.46,1,2,3,123,2,12,hibernating,1,0,0
720036,South Korea,71,2,3704.34,3,2,3,323,2,32,about to sleep,0,0,0
720672,South Korea,92,5,13130.34,3,4,4,344,4,34,loyal customers,0,0,0
720708,South Korea,22,41,34113.90,4,5,5,455,5,45,loyal customers,0,-1,0
720840,South Korea,267,3,0.00,1,3,1,131,2,12,hibernating,1,0,0
721512,South Korea,29,23,8821.08,4,5,4,454,4,44,loyal customers,0,0,0
721590,South Korea,43,1,616.26,4,1,1,411,1,41,promising,0,0,0
721656,South Korea,15,4,5482.92,5,3,4,534,3,53,potential loyalists,0,0,0
722280,South Korea,365,1,409.26,1,1,1,111,1,11,hibernating,1,0,0
722418,South Korea,344,1,1262.40,1,1,2,112,1,11,hibernating,1,0,0
722658,South Korea,295,1,1206.78,1,1,2,112,1,11,hibernating,1,0,0
723180,South Korea,169,10,9822.48,2,5,4,254,4,24,at risk,1,0,0
723192,South Korea,43,4,2590.08,4,3,3,433,3,43,potential loyalists,0,0,0
723390,South Korea,8,40,65231.40,5,5,5,555,5,55,champions,0,-1,0
723552,South Korea,113,6,6745.44,3,4,4,344,4,34,loyal customers,0,0,0
723822,South Korea,365,1,2537.82,1,1,3,113,2,12,hibernating,1,0,0
723996,South Korea,8,3,3632.88,5,3,3,533,3,53,potential loyalists,0,0,0
724080,South Korea,57,9,23572.02,3,4,5,345,4,34,loyal customers,0,0,0
724974,South Korea,1,134,459936.54,5,5,5,555,5,55,champions,0,-1,0
725136,South Korea,71,7,8778.18,3,4,4,344,4,34,loyal customers,0,0,0
725742,South Korea,253,3,809.46,1,3,1,131,2,12,hibernating,1,0,0
726450,South Korea,302,2,2434.56,1,2,3,123,2,12,hibernating,1,0,0
726888,China,71,3,3750.84,3,3,3,333,3,33,need attention,0,0,0
726900,China,22,2,5965.32,4,2,4,424,3,43,potential loyalists,0,0,0
727194,China,64,1,1832.94,3,1,2,312,1,31,about to sleep,0,0,0
727374,China,302,1,1801.08,1,1,2,112,1,11,hibernating,1,0,0
728166,China,1,14,51583.62,5,5,5,555,5,55,champions,0,0,0
728472,China,127,1,123.12,2,1,1,211,1,21,hibernating,0,0,0
728610,China,190,3,4544.76,2,3,3,233,3,23,at risk,1,0,0
728640,China,267,1,4432.68,1,1,3,113,2,12,hibernating,1,0,0
728868,China,15,22,85988.46,5,5,5,555,5,55,champions,0,0,0
729474,China,344,4,5243.52,1,3,4,134,3,13,at risk,1,0,0
729666,China,148,1,5192.40,2,1,4,214,2,22,hibernating,1,0,0
730284,South Korea,29,8,22839.60,4,4,5,445,4,44,loyal customers,0,0,0
730908,China,15,13,16706.64,5,5,5,555,5,55,champions,0,0,0
731118,China,351,1,2243.04,1,1,3,113,2,12,hibernating,1,0,0
731514,Myanmar,365,2,1803.90,1,2,2,122,2,12,hibernating,1,0,0
731664,Vietnam,8,61,120280.50,5,5,5,555,5,55,champions,0,-1,0
731670,Vietnam,22,7,21274.14,4,4,5,445,4,44,loyal customers,0,0,0
731772,Vietnam,274,2,9047.64,1,2,4,124,3,13,at risk,1,0,0
731814,Vietnam,169,5,6370.56,2,4,4,244,4,24,at risk,1,0,0
732102,Vietnam,57,1,169.14,3,1,1,311,1,31,about to sleep,0,0,0
732210,Vietnam,22,1,537.60,4,1,1,411,1,41,promising,0,0,0
732258,Vietnam,141,1,17005.50,2,1,5,215,3,23,at risk,0,0,0
732348,Vietnam,183,3,2633.88,2,3,3,233,3,23,at risk,1,0,0
732420,Vietnam,281,4,787.02,1,3,1,131,2,12,hibernating,1,0,0
732474,Vietnam,1,8,14325.24,5,4,5,545,4,54,loyal customers,0,0,0
732504,Vietnam,239,1,277.68,2,1,1,211,1,21,hibernating,1,0,0
732522,Vietnam,120,2,2326.68,3,2,3,323,2,32,about to sleep,0,0,0
732558,Vietnam,162,1,385.26,2,1,1,211,1,21,hibernating,1,0,0
732576,Vietnam,295,2,0.00,1,2,1,121,1,11,hibernating,1,0,0
732744,Vietnam,260,1,202.50,1,1,1,111,1,11,hibernating,1,0,0
732750,Vietnam,218,2,15771.00,2,2,5,225,3,23,at risk,1,0,0
732816,Vietnam,302,1,268.74,1,1,1,111,1,11,hibernating,1,0,0
732936,Vietnam,8,17,86741.22,5,5,5,555,5,55,champions,0,0,0
733140,Vietnam,57,12,18547.14,3,5,5,355,5,35,loyal customers,0,0,0
733200,Vietnam,148,2,578.64,2,2,1,221,1,21,hibernating,1,0,0
733290,Vietnam,99,3,19481.04,3,3,5,335,4,34,loyal customers,0,0,0
733470,Vietnam,295,1,268.80,1,1,1,111,1,11,hibernating,1,0,0
733524,Vietnam,36,2,78440.28,4,2,5,425,3,43,potential loyalists,0,-1,0
733608,Vietnam,15,13,3938.94,5,5,3,553,4,54,loyal customers,0,0,0
733632,Vietnam,71,9,8236.98,3,4,4,344,4,34,loyal customers,0,0,0
733896,Vietnam,43,3,7071.54,4,3,4,434,3,43,potential loyalists,0,0,0
733944,Vietnam,29,5,8954.40,4,4,4,444,4,44,loyal customers,0,0,0
733974,Vietnam,15,77,266737.56,5,5,5,555,5,55,champions,0,-1,0
734064,Vietnam,260,1,2211.54,1,1,2,112,1,11,hibernating,1,0,0
734244,Vietnam,99,3,3448.32,3,3,3,333,3,33,need attention,0,0,0
734436,Vietnam,8,3,2878.32,5,3,3,533,3,53,potential loyalists,0,0,0
734496,Vietnam,29,11,36701.10,4,5,5,455,5,45,loyal customers,0,0,0
734670,Vietnam,309,1,230.70,1,1,1,111,1,11,hibernating,1,0,0
734676,Vietnam,36,14,12243.54,4,5,4,454,4,44,loyal customers,0,0,0
734754,Vietnam,71,7,6015.12,3,4,4,344,4,34,loyal customers,0,0,0
734916,Vietnam,36,2,1642.98,4,2,2,422,2,42,potential loyalists,0,0,0
734940,Vietnam,15,35,64860.96,5,5,5,555,5,55,champions,0,0,0
735060,Vietnam,8,24,89873.70,5,5,5,555,5,55,champions,0,0,0
735072,Vietnam,8,42,25029.24,5,5,5,555,5,55,champions,0,0,0
735096,Vietnam,8,15,69057.42,5,5,5,555,5,55,champions,0,0,0
735126,Vietnam,1,8,8347.80,5,4,4,544,4,54,loyal customers,0,0,0
735138,Vietnam,29,2,1802.16,4,2,2,422,2,42,potential loyalists,0,0,0
735222,Vietnam,351,1,114.12,1,1,1,111,1,11,hibernating,1,0,0
735276,Vietnam,8,37,66823.20,5,5,5,555,5,55,champions,0,0,0
735318,Vietnam,78,3,9983.34,3,3,4,334,3,33,need attention,0,0,0
735330,Vietnam,50,4,3133.62,4,3,3,433,3,43,potential loyalists,0,0,0
735522,Vietnam,29,8,10971.84,4,4,4,444,4,44,loyal customers,0,0,0
735702,Vietnam,22,1,537.60,4,1,1,411,1,41,promising,0,0,0
735882,Vietnam,57,4,5751.42,3,3,4,334,3,33,need attention,0,0,0
736032,Vietnam,43,2,1209.24,4,2,2,422,2,42,potential loyalists,0,0,0
736164,Vietnam,253,1,384.84,1,1,1,111,1,11,hibernating,1,0,0
736266,Vietnam,1,74,138472.38,5,5,5,555,5,55,champions,0,-1,0
736362,Vietnam,1,1,1014.06,5,1,2,512,1,51,new customers,0,0,0
736434,Vietnam,1,20,75944.94,5,5,5,555,5,55,champions,0,0,0
736500,Vietnam,1,73,143266.62,5,5,5,555,5,55,champions,0,-1,0
736650,Vietnam,36,18,32094.30,4,5,5,455,5,45,loyal customers,0,0,0
736800,Vietnam,22,16,11160.84,4,5,4,454,4,44,loyal customers,0,0,0
736914,Vietnam,29,2,4531.92,4,2,3,423,2,42,potential loyalists,0,0,0
736944,Vietnam,50,1,3253.56,4,1,3,413,2,42,potential loyalists,0,0,0
737022,Vietnam,365,1,268.80,1,1,1,111,1,11,hibernating,1,0,0
737076,Vietnam,358,1,2211.54,1,1,2,112,1,11,hibernating,1,0,0
737190,Vietnam,36,10,15721.08,4,5,5,455,5,45,loyal customers,0,0,0
737298,Vietnam,120,4,9129.18,3,3,4,334,3,33,need attention,0,0,0
737454,Vietnam,253,1,1126.50,1,1,2,112,1,11,hibernating,1,0,0
737598,Vietnam,8,34,45265.50,5,5,5,555,5,55,champions,0,0,0
737604,Vietnam,113,2,2261.40,3,2,3,323,2,32,about to sleep,0,0,0
737832,Vietnam,246,3,7973.52,1,3,4,134,3,13,at risk,1,0,0
737874,Vietnam,78,8,6555.72,3,4,4,344,4,34,loyal customers,0,0,0
737910,Vietnam,1,6,21823.50,5,4,5,545,4,54,loyal customers,0,0,0
737970,Vietnam,57,8,1926.48,3,4,2,342,3,33,need attention,0,0,0
738000,Vietnam,22,17,93299.64,4,5,5,455,5,45,loyal customers,0,-1,0
738150,Vietnam,57,15,12239.82,3,5,4,354,4,34,loyal customers,0,0,0
738240,Vietnam,36,8,25936.26,4,4,5,445,4,44,loyal customers,0,0,0
738330,Vietnam,267,1,268.80,1,1,1,111,1,11,hibernating,1,0,0
738354,Vietnam,22,13,16413.42,4,5,5,455,5,45,loyal customers,0,0,0
738360,Vietnam,22,7,4293.12,4,4,3,443,3,43,potential loyalists,0,0,0
738666,Vietnam,8,64,13685.76,5,5,4,554,4,54,loyal customers,0,-1,0
738720,Vietnam,29,4,4101.96,4,3,3,433,3,43,potential loyalists,0,0,0
738732,Vietnam,302,1,1126.50,1,1,2,112,1,11,hibernating,1,0,0
738930,Vietnam,78,6,1737.54,3,4,2,342,3,33,need attention,0,0,0
738936,Vietnam,36,16,31407.36,4,5,5,455,5,45,loyal customers,0,0,0
738960,Vietnam,57,1,2052.00,3,1,2,312,1,31,about to sleep,0,0,0
738972,Vietnam,337,1,407.22,1,1,1,111,1,11,hibernating,1,0,0
739020,Vietnam,71,1,3347.10,3,1,3,313,2,32,about to sleep,0,0,0
739308,Vietnam,22,18,45267.60,4,5,5,455,5,45,loyal customers,0,0,0
739380,Vietnam,8,39,83533.50,5,5,5,555,5,55,champions,0,0,0
739422,Vietnam,8,14,29696.40,5,5,5,555,5,55,champions,0,0,0
739470,Vietnam,1,31,65318.40,5,5,5,555,5,55,champions,0,0,0
739620,Vietnam,8,21,28164.06,5,5,5,555,5,55,champions,0,0,0
739722,Vietnam,36,5,5680.20,4,4,4,444,4,44,loyal customers,0,0,0
739812,Vietnam,316,1,268.80,1,1,1,111,1,11,hibernating,1,0,0
740358,Vietnam,190,1,2472.24,2,1,3,213,2,22,hibernating,1,0,0
740478,Vietnam,8,11,4476.30,5,5,3,553,4,54,loyal customers,0,0,0
740742,Vietnam,29,7,3574.26,4,4,3,443,3,43,potential loyalists,0,0,0
740838,Vietnam,148,1,921.66,2,1,1,211,1,21,hibernating,1,0,0
740844,Vietnam,8,25,32579.88,5,5,5,555,5,55,champions,0,0,0
740898,Vietnam,57,4,3753.96,3,3,3,333,3,33,need attention,0,0,0
740994,Vietnam,1,52,62775.18,5,5,5,555,5,55,champions,0,0,0
741126,Vietnam,29,7,32762.64,4,4,5,445,4,44,loyal customers,0,0,0
741168,Vietnam,22,37,37199.46,4,5,5,455,5,45,loyal customers,0,-1,0
741252,Vietnam,113,1,364.92,3,1,1,311,1,31,about to sleep,0,0,0
741432,Vietnam,50,1,385.26,4,1,1,411,1,41,promising,0,0,0
741438,Vietnam,148,11,18091.44,2,5,5,255,5,25,at risk,0,0,0
741522,Vietnam,1,4,2924.34,5,3,3,533,3,53,potential loyalists,0,0,0
741582,Vietnam,15,35,39982.86,5,5,5,555,5,55,champions,0,0,0
741666,Vietnam,22,23,11282.10,4,5,4,454,4,44,loyal customers,0,0,0
741936,Vietnam,99,4,5630.10,3,3,4,334,3,33,need attention,0,0,0
742032,Vietnam,155,1,1127.70,2,1,2,212,1,21,hibernating,1,0,0
742146,Vietnam,50,5,8684.64,4,4,4,444,4,44,loyal customers,0,0,0
742272,Vietnam,148,1,618.06,2,1,1,211,1,21,hibernating,1,0,0
742290,Vietnam,197,2,3921.30,2,2,3,223,2,22,hibernating,1,0,0
742308,Vietnam,148,3,3379.62,2,3,3,233,3,23,at risk,1,0,0
742596,Vietnam,1,51,37752.84,5,5,5,555,5,55,champions,0,0,0
742662,Vietnam,15,7,3463.68,5,4,3,543,3,53,potential loyalists,0,0,0
742782,Vietnam,29,10,7642.62,4,5,4,454,4,44,loyal customers,0,0,0
743094,Vietnam,8,23,20833.80,5,5,5,555,5,55,champions,0,0,0
743226,Vietnam,43,5,6236.28,4,4,4,444,4,44,loyal customers,0,0,0
743460,Vietnam,134,1,4423.08,2,1,3,213,2,22,hibernating,0,0,0
743496,Vietnam,22,17,41851.02,4,5,5,455,5,45,loyal customers,0,0,0
743574,Vietnam,78,2,554.64,3,2,1,321,1,31,about to sleep,0,0,0
744054,Vietnam,50,9,7507.38,4,4,4,444,4,44,loyal customers,0,0,0
744066,Vietnam,148,2,12128.34,2,2,4,224,3,23,at risk,1,0,0
744372,Vietnam,1,122,839647.44,5,5,5,555,5,55,champions,0,-1,0
744552,Vietnam,120,5,664.86,3,4,1,341,2,32,about to sleep,0,0,0
744600,Vietnam,22,30,22218.78,4,5,5,455,5,45,loyal customers,0,0,0
744942,Vietnam,15,10,21376.92,5,5,5,555,5,55,champions,0,0,0
745044,Vietnam,64,3,2554.50,3,3,3,333,3,33,need attention,0,0,0
745074,Vietnam,8,6,9837.42,5,4,4,544,4,54,loyal customers,0,0,0
745260,Vietnam,260,3,7621.08,1,3,4,134,3,13,at risk,1,0,0
745692,Vietnam,1,75,54870.78,5,5,5,555,5,55,champions,0,-1,0
745836,Vietnam,1,6,9296.04,5,4,4,544,4,54,loyal customers,0,0,0
745860,Vietnam,71,22,26052.78,3,5,5,355,5,35,loyal customers,0,-1,0
745920,Vietnam,1,30,25223.70,5,5,5,555,5,55,champions,0,0,0
746004,Vietnam,22,11,21924.60,4,5,5,455,5,45,loyal customers,0,0,0
746058,Vietnam,253,4,16717.80,1,3,5,135,4,14,at risk,1,0,0
746208,Vietnam,162,2,878.58,2,2,1,221,1,21,hibernating,1,0,0
746226,Vietnam,225,1,617.46,2,1,1,211,1,21,hibernating,1,0,0
746454,Vietnam,169,10,36996.06,2,5,5,255,5,25,at risk,1,-1,0
746538,Vietnam,218,1,1780.80,2,1,2,212,1,21,hibernating,1,0,0
746550,Vietnam,8,13,13300.44,5,5,4,554,4,54,loyal customers,0,0,0
746562,Vietnam,15,7,4331.10,5,4,3,543,3,53,potential loyalists,0,0,0
746568,Vietnam,8,28,23519.16,5,5,5,555,5,55,champions,0,0,0
746640,Vietnam,29,1,618.06,4,1,1,411,1,41,promising,0,0,0
746646,Vietnam,1,6,2963.94,5,4,3,543,3,53,potential loyalists,0,0,0
746760,Vietnam,162,1,895.32,2,1,1,211,1,21,hibernating,1,0,0
747078,Vietnam,71,18,5588.64,3,5,4,354,4,34,loyal customers,0,0,0
747120,Vietnam,183,2,770.10,2,2,1,221,1,21,hibernating,1,0,0
747168,Vietnam,8,2,299.88,5,2,1,521,1,51,new customers,0,0,0
747192,Vietnam,64,3,3825.36,3,3,3,333,3,33,need attention,0,0,0
747672,Vietnam,1,43,137028.06,5,5,5,555,5,55,champions,0,-1,0
747684,Vietnam,50,20,52340.70,4,5,5,455,5,45,loyal customers,0,-1,0
747876,Vietnam,358,1,1126.50,1,1,2,112,1,11,hibernating,1,0,0
747936,Vietnam,36,21,8065.98,4,5,4,454,4,44,loyal customers,0,0,0
747948,Vietnam,176,1,112.62,2,1,1,211,1,21,hibernating,1,0,0
748458,Vietnam,8,7,5051.10,5,4,4,544,4,54,loyal customers,0,0,0
748518,Vietnam,106,2,2395.44,3,2,3,323,2,32,about to sleep,0,0,0
748524,Vietnam,8,15,122149.98,5,5,5,555,5,55,champions,0,9,0
748548,Vietnam,64,8,16983.96,3,4,5,345,4,34,loyal customers,0,0,0
748584,Vietnam,29,27,68558.70,4,5,5,455,5,45,loyal customers,0,-1,0
748722,Vietnam,260,3,18024.36,1,3,5,135,4,14,at risk,1,0,0
748866,Vietnam,365,1,1024.98,1,1,2,112,1,11,hibernating,1,0,0
748932,Vietnam,295,1,615.78,1,1,1,111,1,11,hibernating,1,0,0
749004,Vietnam,267,2,4404.48,1,2,3,123,2,12,hibernating,1,0,0
749118,Vietnam,15,12,5221.92,5,5,4,554,4,54,loyal customers,0,0,0
749748,Vietnam,15,8,13733.76,5,4,4,544,4,54,loyal customers,0,0,0
749892,Vietnam,92,3,2638.56,3,3,3,333,3,33,need attention,0,0,0
750036,Vietnam,295,1,8848.80,1,1,4,114,2,12,hibernating,1,0,0
750090,Vietnam,36,19,23566.44,4,5,5,455,5,45,loyal customers,0,0,0
750372,Vietnam,29,21,53353.38,4,5,5,455,5,45,loyal customers,0,0,0
750468,Vietnam,134,1,616.38,2,1,1,211,1,21,hibernating,0,0,0
750498,Vietnam,29,31,44820.12,4,5,5,455,5,45,loyal customers,0,-1,0
750696,Vietnam,127,5,2616.84,2,4,3,243,3,23,at risk,0,0,0
750840,Vietnam,127,2,3179.70,2,2,3,223,2,22,hibernating,0,0,0
751446,Vietnam,8,18,11946.78,5,5,4,554,4,54,loyal customers,0,0,0
751482,Vietnam,1,88,37636.02,5,5,5,555,5,55,champions,0,-1,0
751746,Vietnam,71,1,1837.14,3,1,2,312,1,31,about to sleep,0,0,0
751758,Vietnam,8,4,17215.80,5,3,5,535,4,54,loyal customers,0,0,0
751920,Vietnam,15,4,1204.02,5,3,2,532,2,52,potential loyalists,0,0,0
751998,Vietnam,29,29,56878.98,4,5,5,455,5,45,loyal customers,0,-1,0
752352,Vietnam,8,35,76351.32,5,5,5,555,5,55,champions,0,0,0
752358,Vietnam,29,17,50295.42,4,5,5,455,5,45,loyal customers,0,0,0
752394,Vietnam,1,4,14451.18,5,3,5,535,4,54,loyal customers,0,0,0
752466,Vietnam,78,1,285.66,3,1,1,311,1,31,about to sleep,0,0,0
752526,Vietnam,8,21,13211.88,5,5,4,554,4,54,loyal customers,0,0,0
752808,Vietnam,162,1,1127.70,2,1,2,212,1,21,hibernating,1,0,0
752838,Vietnam,85,1,385.26,3,1,1,311,1,31,about to sleep,0,0,0
